Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
1.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-11.67056565401,0.00001106139,1.18162989616,885.13696289063,-0.07158894845,0.00380284329,0.01689144196
2.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-3.38064468282,0.00002093104,1.62544453144,1217.59020996094,-0.02200080444,-0.00038739526,0.00418339148
3.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-0.41464326741,0.00001695501,1.46293747425,1095.85925292969,-0.01032630430,0.00048481546,0.00140917363
4.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-8.72895256811,0.00001608289,1.42481565475,1067.30285644531,-0.06933399246,0.00200802115,0.01423224247
5.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-6.76037272000,0.00001047094,1.14966022968,861.18908691406,-0.05515397385,0.00125925893,0.00957829628
6.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,1.57701938460,0.00000088296,0.33384692669,250.07852172852,0.00659311899,0.00060317728,0.00027442048
7.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,3.78934364212,0.00001087179,1.17145943642,877.51849365234,0.01997784509,0.00139924655,-0.00138454425
8.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,6.17165011199,0.00000930088,1.08352446556,811.64801025391,0.03882133642,0.00267946198,0.00186477479
9.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,9.47360215529,0.00000683617,0.92893058062,695.84460449219,0.06881664145,0.00255474430,0.00413335908
10.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,12.01297446710,0.00002535127,1.78886067867,1340.00219726563,0.08873724869,0.00494932780,0.01105933387
11.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,14.26796441269,0.00001966890,1.57567524910,1180.30895996094,0.10079669289,0.00713435625,0.01388803522
12.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,16.56850886899,0.00001522701,1.38638556004,1038.51562500000,0.11507740020,0.00926439311,0.02278734906
13.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,20.06040100021,0.00001020551,1.13499522209,850.20379638672,0.13307452082,0.01448410286,0.03289841997
