Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
1.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-12.22116413645,0.00000990758,1.11830544472,837.70178222656,-0.06926746106,0.00532764539,0.01627040587
2.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-10.56181330689,0.00001288689,1.27541291714,955.38806152344,-0.08506812028,0.00247815665,0.01027472011
3.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-8.78984006046,0.00001024884,1.13740241528,852.00701904297,-0.07421409015,0.00352538660,0.00643630952
4.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-5.90222573603,0.00001198768,1.23011100292,921.45324707031,-0.05612035064,0.00271323432,0.00128876892
5.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-3.83864806682,0.00001690626,1.46083271503,1094.28259277344,-0.04379064014,-0.00045637768,0.00001034084
6.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-1.12909910267,0.00000330975,0.64635956287,484.17593383789,-0.02239072941,-0.00009450007,-0.00082784235
7.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,2.01413435881,0.00001155974,1.20795512199,904.85668945313,0.00011421158,-0.00028126922,-0.00115336561
8.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,5.23708821403,0.00002107730,1.63111364841,1221.83691406250,0.02340125012,0.00146253745,0.00327199576
9.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,8.73634128753,0.00001042760,1.14727878571,859.40521240234,0.05241141400,0.00232810476,0.00723538668
10.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,11.83021477003,0.00000336392,0.65162748098,488.12200927734,0.07944097217,0.00557060591,0.01297364031
